,Abs_Total,Car.truck.or van,Car.truck.or vanDrove alone,Car.truck.or vanCarpooled,Car.truck.or vanCarpooledIn 2-person carpool,Car.truck.or vanCarpooledIn 3-person carpool,Car.truck.or vanCarpooledIn 4-person carpool,Car.truck.or vanCarpooledIn 5- or 6-person carpool,Car.truck.or vanCarpooledIn 7-or-more-person carpool,Public transportation (excluding taxicab),Public transportation (excluding taxicab)Bus,Public transportation (excluding taxicab)Subway or elevated rail,Public transportation (excluding taxicab)Long-distance train or commuter rail,Public transportation (excluding taxicab)Light rail.streetcar or trolley (carro público in Puerto Rico),Public transportation (excluding taxicab)Ferryboat,Taxicab,Motorcycle,Bicycle,Walked,Other means,Worked from home,Geography,NAME,state,State
2345,3690,3269,2713,556,221,335,0,0,0,0,0,0,0,0,0,0,0,0,0,154,267,1400000US17111871201,"Census Tract 8712,01,McHenry County",17|111|871201,Illinois
2346,2820,2522,2271,251,219,32,0,0,0,97,54,0,43,0,0,0,0,0,42,0,159,1400000US17111871202,"Census Tract 8712,02,McHenry County",17|111|871202,Illinois
2347,2246,2096,1828,268,255,0,0,0,13,24,0,0,24,0,0,0,0,0,0,0,126,1400000US17111871205,"Census Tract 8712,05,McHenry County",17|111|871205,Illinois
2348,4030,3279,3114,165,108,57,0,0,0,26,0,0,26,0,0,0,22,0,0,53,650,1400000US17111871206,"Census Tract 8712,06,McHenry County",17|111|871206,Illinois
2349,2263,1766,1470,296,188,99,9,0,0,23,0,0,23,0,0,5,11,0,31,37,390,1400000US17111871207,"Census Tract 8712,07,McHenry County",17|111|871207,Illinois
2350,1989,1638,1546,92,83,9,0,0,0,45,0,0,45,0,0,0,0,0,10,11,285,1400000US17111871208,"Census Tract 8712,08,McHenry County",17|111|871208,Illinois
2351,2039,1953,1810,143,143,0,0,0,0,9,0,0,9,0,0,0,0,0,0,39,38,1400000US17111871209,"Census Tract 8712,09,McHenry County",17|111|871209,Illinois
2352,2427,1963,1820,143,71,17,25,30,0,146,0,0,146,0,0,0,0,6,17,8,287,1400000US17111871301,"Census Tract 8713,01,McHenry County",17|111|871301,Illinois
2353,1815,1431,1330,101,79,13,0,0,9,81,0,0,81,0,0,0,0,0,18,0,285,1400000US17111871304,"Census Tract 8713,04,McHenry County",17|111|871304,Illinois
2354,3255,2742,2706,36,14,0,0,22,0,68,0,0,68,0,0,0,0,0,27,31,387,1400000US17111871305,"Census Tract 8713,05,McHenry County",17|111|871305,Illinois
2355,2808,2297,2189,108,44,64,0,0,0,100,0,9,91,0,0,0,0,0,0,13,398,1400000US17111871307,"Census Tract 8713,07,McHenry County",17|111|871307,Illinois
2356,2678,2147,2004,143,143,0,0,0,0,0,0,0,0,0,0,0,0,0,29,9,493,1400000US17111871310,"Census Tract 8713,10,McHenry County",17|111|871310,Illinois
2357,2750,2487,2193,294,234,60,0,0,0,35,0,0,35,0,0,0,0,0,30,11,187,1400000US17111871311,"Census Tract 8713,11,McHenry County",17|111|871311,Illinois
2358,3470,2793,2642,151,115,0,36,0,0,84,23,0,61,0,0,0,0,0,19,0,574,1400000US17111871312,"Census Tract 8713,12,McHenry County",17|111|871312,Illinois
2359,886,855,638,217,215,0,0,0,2,31,0,31,0,0,0,0,0,0,0,0,0,1400000US17111871313,"Census Tract 8713,13,McHenry County",17|111|871313,Illinois
2360,3166,2407,2064,343,299,44,0,0,0,135,0,0,135,0,0,48,11,0,36,0,529,1400000US17111871402,"Census Tract 8714,02,McHenry County",17|111|871402,Illinois
2361,2390,1933,1867,66,53,13,0,0,0,7,0,7,0,0,0,0,0,0,36,0,414,1400000US17111871404,"Census Tract 8714,04,McHenry County",17|111|871404,Illinois
2362,2323,2054,2027,27,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,269,1400000US17111871501,"Census Tract 8715,01,McHenry County",17|111|871501,Illinois
2363,4280,3374,3098,276,268,3,0,0,5,70,0,0,70,0,0,0,0,0,30,102,704,1400000US17111871502,"Census Tract 8715,02,McHenry County",17|111|871502,Illinois
2364,3133,2709,2556,153,145,8,0,0,0,94,0,2,92,0,0,0,31,1,7,1,290,1400000US17111871600,"Census Tract 8716,McHenry County",17|111|871600,Illinois
2365,2187,1961,1815,146,120,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,226,1400000US17113000105,"Census Tract 1,05,McLean County",17|113|000105,Illinois
2366,1358,1049,960,89,46,0,9,0,34,54,54,0,0,0,0,0,0,0,116,38,101,1400000US17113000106,"Census Tract 1,06,McLean County",17|113|000106,Illinois
2367,2423,2076,1854,222,183,39,0,0,0,10,10,0,0,0,0,0,0,0,110,0,227,1400000US17113000107,"Census Tract 1,07,McLean County",17|113|000107,Illinois
2368,2879,2361,2283,78,78,0,0,0,0,45,45,0,0,0,0,0,0,0,201,0,272,1400000US17113000108,"Census Tract 1,08,McLean County",17|113|000108,Illinois
2369,3262,2857,2680,177,81,96,0,0,0,13,0,0,0,0,13,0,0,35,29,0,328,1400000US17113000109,"Census Tract 1,09,McLean County",17|113|000109,Illinois
2370,1839,423,380,43,18,0,20,0,5,22,19,0,3,0,0,0,0,0,890,9,495,1400000US17113000200,"Census Tract 2,McLean County",17|113|000200,Illinois
2371,2096,1612,1566,46,36,10,0,0,0,5,5,0,0,0,0,0,0,0,363,0,116,1400000US17113000301,"Census Tract 3,01,McLean County",17|113|000301,Illinois
2372,2699,2508,2209,299,110,189,0,0,0,9,9,0,0,0,0,0,0,21,0,0,161,1400000US17113000302,"Census Tract 3,02,McLean County",17|113|000302,Illinois
2373,1497,1220,1029,191,135,56,0,0,0,0,0,0,0,0,0,0,0,7,154,1,115,1400000US17113000400,"Census Tract 4,McLean County",17|113|000400,Illinois
2374,1390,1150,1138,12,12,0,0,0,0,117,103,14,0,0,0,0,0,0,26,0,97,1400000US17113000501,"Census Tract 5,01,McLean County",17|113|000501,Illinois
2375,1082,868,719,149,100,13,34,0,2,25,25,0,0,0,0,0,0,14,38,0,137,1400000US17113000502,"Census Tract 5,02,McLean County",17|113|000502,Illinois
2376,2322,2016,1792,224,224,0,0,0,0,24,24,0,0,0,0,0,0,0,162,0,120,1400000US17113000504,"Census Tract 5,04,McLean County",17|113|000504,Illinois
2377,1328,1115,1054,61,61,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,199,1400000US17113000506,"Census Tract 5,06,McLean County",17|113|000506,Illinois
2378,1543,1348,1301,47,33,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,195,1400000US17113000507,"Census Tract 5,07,McLean County",17|113|000507,Illinois
2379,1621,1235,1076,159,159,0,0,0,0,14,14,0,0,0,0,0,5,16,15,66,270,1400000US17113001103,"Census Tract 11,03,McLean County",17|113|001103,Illinois
2380,2789,2493,2323,170,118,31,21,0,0,12,12,0,0,0,0,0,0,0,57,51,176,1400000US17113001105,"Census Tract 11,05,McLean County",17|113|001105,Illinois
2381,1696,1497,1430,67,48,19,0,0,0,27,27,0,0,0,0,0,9,9,4,41,109,1400000US17113001106,"Census Tract 11,06,McLean County",17|113|001106,Illinois
2382,2117,1872,1755,117,117,0,0,0,0,0,0,0,0,0,0,18,0,0,32,0,195,1400000US17113001107,"Census Tract 11,07,McLean County",17|113|001107,Illinois
2383,2130,1669,1388,281,246,21,0,14,0,0,0,0,0,0,0,65,0,0,0,0,396,1400000US17113001108,"Census Tract 11,08,McLean County",17|113|001108,Illinois
2384,1214,1143,1091,52,52,0,0,0,0,26,26,0,0,0,0,0,0,0,19,0,26,1400000US17113001200,"Census Tract 12,McLean County",17|113|001200,Illinois
2385,935,745,660,85,61,15,9,0,0,0,0,0,0,0,0,0,0,15,82,5,88,1400000US17113001301,"Census Tract 13,01,McLean County",17|113|001301,Illinois
2386,1306,529,487,42,42,0,0,0,0,27,27,0,0,0,0,0,0,45,564,17,124,1400000US17113001302,"Census Tract 13,02,McLean County",17|113|001302,Illinois
2387,851,716,620,96,81,0,0,7,8,8,8,0,0,0,0,0,0,6,60,0,61,1400000US17113001303,"Census Tract 13,03,McLean County",17|113|001303,Illinois
2388,1608,1431,1284,147,126,12,9,0,0,0,0,0,0,0,0,11,0,0,7,6,153,1400000US17113001402,"Census Tract 14,02,McLean County",17|113|001402,Illinois
2389,1907,1562,1312,250,209,41,0,0,0,23,23,0,0,0,0,0,0,0,11,57,254,1400000US17113001403,"Census Tract 14,03,McLean County",17|113|001403,Illinois
2390,2095,1843,1573,270,263,0,7,0,0,12,12,0,0,0,0,0,0,0,66,3,171,1400000US17113001404,"Census Tract 14,04,McLean County",17|113|001404,Illinois
2391,973,857,789,68,36,32,0,0,0,8,8,0,0,0,0,0,0,5,60,0,43,1400000US17113001500,"Census Tract 15,McLean County",17|113|001500,Illinois
2392,1216,857,851,6,6,0,0,0,0,94,94,0,0,0,0,0,0,0,69,0,196,1400000US17113001600,"Census Tract 16,McLean County",17|113|001600,Illinois
2393,1145,983,842,141,115,26,0,0,0,30,30,0,0,0,0,0,0,26,23,10,73,1400000US17113001700,"Census Tract 17,McLean County",17|113|001700,Illinois
2394,1544,1282,1135,147,55,22,0,70,0,22,11,0,11,0,0,0,0,15,39,0,186,1400000US17113001800,"Census Tract 18,McLean County",17|113|001800,Illinois
2395,2462,2225,1793,432,406,0,26,0,0,53,35,0,0,0,18,0,0,52,0,13,119,1400000US17113002101,"Census Tract 21,01,McLean County",17|113|002101,Illinois
2396,663,613,512,101,67,26,0,8,0,0,0,0,0,0,0,0,0,0,0,0,50,1400000US17113002102,"Census Tract 21,02,McLean County",17|113|002102,Illinois
2397,3458,3175,2721,454,321,28,102,0,3,0,0,0,0,0,0,0,4,3,45,26,205,1400000US17113005102,"Census Tract 51,02,McLean County",17|113|005102,Illinois
2398,2313,1748,1704,44,44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,565,1400000US17113005103,"Census Tract 51,03,McLean County",17|113|005103,Illinois
2399,2594,2138,1822,316,306,10,0,0,0,0,0,0,0,0,0,0,14,0,0,0,442,1400000US17113005104,"Census Tract 51,04,McLean County",17|113|005104,Illinois
2400,440,382,379,3,3,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,53,1400000US17113005201,"Census Tract 52,01,McLean County",17|113|005201,Illinois
2401,1437,1283,1128,155,123,32,0,0,0,0,0,0,0,0,0,0,10,0,11,6,127,1400000US17113005202,"Census Tract 52,02,McLean County",17|113|005202,Illinois
2402,3294,2692,2546,146,45,29,68,0,4,2,2,0,0,0,0,0,0,0,4,5,591,1400000US17113005401,"Census Tract 54,01,McLean County",17|113|005401,Illinois
2403,1762,1530,1511,19,8,4,7,0,0,0,0,0,0,0,0,0,0,0,3,16,213,1400000US17113005402,"Census Tract 54,02,McLean County",17|113|005402,Illinois
2404,1013,873,758,115,109,0,6,0,0,0,0,0,0,0,0,0,0,0,26,0,114,1400000US17113005501,"Census Tract 55,01,McLean County",17|113|005501,Illinois
2405,1208,1072,966,106,101,1,0,0,4,0,0,0,0,0,0,0,9,0,0,3,124,1400000US17113005502,"Census Tract 55,02,McLean County",17|113|005502,Illinois
2406,854,750,699,51,51,0,0,0,0,0,0,0,0,0,0,0,2,0,19,13,70,1400000US17113005601,"Census Tract 56,01,McLean County",17|113|005601,Illinois
2407,1010,928,823,105,101,4,0,0,0,0,0,0,0,0,0,0,0,0,27,0,55,1400000US17113005602,"Census Tract 56,02,McLean County",17|113|005602,Illinois
2408,2567,2212,2099,113,84,16,4,1,8,0,0,0,0,0,0,0,0,3,66,4,282,1400000US17113005700,"Census Tract 57,McLean County",17|113|005700,Illinois
2409,2029,1803,1696,107,107,0,0,0,0,0,0,0,0,0,0,0,0,12,35,0,179,1400000US17113005800,"Census Tract 58,McLean County",17|113|005800,Illinois
2410,1860,1665,1602,63,63,0,0,0,0,9,6,3,0,0,0,0,0,18,52,0,116,1400000US17113005900,"Census Tract 59,McLean County",17|113|005900,Illinois
2411,1911,1647,1352,295,264,31,0,0,0,0,0,0,0,0,0,0,0,4,8,34,218,1400000US17113006000,"Census Tract 60,McLean County",17|113|006000,Illinois
2412,771,695,603,92,63,29,0,0,0,69,69,0,0,0,0,0,0,0,0,0,7,1400000US17115000200,"Census Tract 2,Macon County",17|115|000200,Illinois
2413,1136,1084,987,97,46,17,0,0,34,15,15,0,0,0,0,14,0,0,15,0,8,1400000US17115000300,"Census Tract 3,Macon County",17|115|000300,Illinois
2414,283,231,208,23,23,0,0,0,0,0,0,0,0,0,0,0,0,0,10,19,23,1400000US17115000400,"Census Tract 4,Macon County",17|115|000400,Illinois
2415,178,120,120,0,0,0,0,0,0,29,29,0,0,0,0,0,0,0,0,0,29,1400000US17115000501,"Census Tract 5,01,Macon County",17|115|000501,Illinois
2416,1019,722,665,57,13,33,0,0,11,173,173,0,0,0,0,0,0,0,72,0,52,1400000US17115000502,"Census Tract 5,02,Macon County",17|115|000502,Illinois
2417,367,274,209,65,47,18,0,0,0,3,3,0,0,0,0,0,0,0,5,0,85,1400000US17115000600,"Census Tract 6,Macon County",17|115|000600,Illinois
2418,481,422,334,88,71,17,0,0,0,0,0,0,0,0,0,0,0,0,41,11,7,1400000US17115000900,"Census Tract 9,Macon County",17|115|000900,Illinois
2419,449,421,366,55,22,33,0,0,0,18,18,0,0,0,0,0,0,4,6,0,0,1400000US17115001000,"Census Tract 10,Macon County",17|115|001000,Illinois
2420,1578,1425,1267,158,156,0,0,0,2,32,32,0,0,0,0,0,10,0,38,34,39,1400000US17115001100,"Census Tract 11,Macon County",17|115|001100,Illinois
2421,1368,1278,943,335,278,57,0,0,0,13,13,0,0,0,0,0,0,0,46,0,31,1400000US17115001200,"Census Tract 12,Macon County",17|115|001200,Illinois
2422,1233,1201,1104,97,90,7,0,0,0,7,7,0,0,0,0,0,0,0,0,8,17,1400000US17115001300,"Census Tract 13,Macon County",17|115|001300,Illinois
2423,1309,1200,1187,13,12,0,0,0,1,25,25,0,0,0,0,0,0,0,26,0,58,1400000US17115001400,"Census Tract 14,Macon County",17|115|001400,Illinois
2424,1707,1626,1460,166,155,7,0,4,0,0,0,0,0,0,0,0,0,0,0,30,51,1400000US17115001500,"Census Tract 15,Macon County",17|115|001500,Illinois
2425,1013,797,747,50,31,19,0,0,0,6,6,0,0,0,0,0,0,0,188,0,22,1400000US17115001600,"Census Tract 16,Macon County",17|115|001600,Illinois
2426,953,925,818,107,107,0,0,0,0,0,0,0,0,0,0,0,5,0,10,3,10,1400000US17115001700,"Census Tract 17,Macon County",17|115|001700,Illinois
2427,924,872,788,84,74,10,0,0,0,0,0,0,0,0,0,0,0,0,10,4,38,1400000US17115001801,"Census Tract 18,01,Macon County",17|115|001801,Illinois
2428,879,871,871,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,1400000US17115001802,"Census Tract 18,02,Macon County",17|115|001802,Illinois
2429,971,923,880,43,26,0,8,0,9,14,14,0,0,0,0,0,9,0,25,0,0,1400000US17115001900,"Census Tract 19,Macon County",17|115|001900,Illinois
2430,318,293,169,124,124,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,17,1400000US17115002001,"Census Tract 20,01,Macon County",17|115|002001,Illinois
2431,898,837,788,49,44,0,0,5,0,0,0,0,0,0,0,0,0,0,8,17,36,1400000US17115002002,"Census Tract 20,02,Macon County",17|115|002002,Illinois
2432,529,383,330,53,36,0,14,0,3,26,26,0,0,0,0,0,0,5,6,0,109,1400000US17115002100,"Census Tract 21,Macon County",17|115|002100,Illinois
2433,2148,2003,1943,60,60,0,0,0,0,3,3,0,0,0,0,0,0,0,4,0,138,1400000US17115002200,"Census Tract 22,Macon County",17|115|002200,Illinois
2434,1316,1231,1172,59,54,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,85,1400000US17115002300,"Census Tract 23,Macon County",17|115|002300,Illinois
2435,1232,1081,1023,58,53,0,0,2,3,23,23,0,0,0,0,0,0,29,38,0,61,1400000US17115002401,"Census Tract 24,01,Macon County",17|115|002401,Illinois
2436,2372,2060,1895,165,135,30,0,0,0,28,28,0,0,0,0,0,0,4,0,0,280,1400000US17115002402,"Census Tract 24,02,Macon County",17|115|002402,Illinois
2437,3385,3195,3076,119,104,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,190,1400000US17115002500,"Census Tract 25,Macon County",17|115|002500,Illinois
2438,1781,1676,1644,32,32,0,0,0,0,0,0,0,0,0,0,0,6,0,14,0,85,1400000US17115002601,"Census Tract 26,01,Macon County",17|115|002601,Illinois
2439,878,815,769,46,29,14,3,0,0,1,0,0,0,0,1,0,0,0,18,2,42,1400000US17115002602,"Census Tract 26,02,Macon County",17|115|002602,Illinois
2440,1060,989,922,67,58,9,0,0,0,0,0,0,0,0,0,0,0,14,12,9,36,1400000US17115002700,"Census Tract 27,Macon County",17|115|002700,Illinois
2441,2018,1935,1783,152,132,14,4,0,2,5,2,0,0,3,0,0,0,0,12,5,61,1400000US17115002800,"Census Tract 28,Macon County",17|115|002800,Illinois
2442,1742,1637,1449,188,159,18,0,9,2,0,0,0,0,0,0,0,0,0,0,0,105,1400000US17115002901,"Census Tract 29,01,Macon County",17|115|002901,Illinois
2443,1896,1515,1343,172,164,8,0,0,0,0,0,0,0,0,0,0,0,0,123,0,258,1400000US17115002902,"Census Tract 29,02,Macon County",17|115|002902,Illinois
2444,2221,1967,1901,66,49,0,0,17,0,0,0,0,0,0,0,0,0,0,6,35,213,1400000US17115002904,"Census Tract 29,04,Macon County",17|115|002904,Illinois
2445,909,909,800,109,20,89,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1400000US17115002905,"Census Tract 29,05,Macon County",17|115|002905,Illinois
2446,1194,1052,1036,16,16,0,0,0,0,15,0,15,0,0,0,0,0,0,36,26,65,1400000US17115002906,"Census Tract 29,06,Macon County",17|115|002906,Illinois
2447,1605,1519,1458,61,51,6,4,0,0,0,0,0,0,0,0,0,0,0,16,8,62,1400000US17115003000,"Census Tract 30,Macon County",17|115|003000,Illinois
2448,429,374,318,56,56,0,0,0,0,31,31,0,0,0,0,0,0,1,1,1,21,1400000US17115003100,"Census Tract 31,Macon County",17|115|003100,Illinois
2449,1347,1150,1061,89,51,25,0,0,13,0,0,0,0,0,0,0,0,0,110,0,87,1400000US17117956000,"Census Tract 9560,Macoupin County",17|117|956000,Illinois
2450,1297,1125,1047,78,78,0,0,0,0,0,0,0,0,0,0,0,0,0,66,6,100,1400000US17117956100,"Census Tract 9561,Macoupin County",17|117|956100,Illinois
2451,972,745,697,48,38,8,0,0,2,1,0,0,0,1,0,0,0,0,28,10,188,1400000US17117956200,"Census Tract 9562,Macoupin County",17|117|956200,Illinois
2452,1423,1118,1043,75,67,8,0,0,0,0,0,0,0,0,0,0,0,0,108,13,184,1400000US17117956300,"Census Tract 9563,Macoupin County",17|117|956300,Illinois
2453,2099,1932,1851,81,62,19,0,0,0,7,7,0,0,0,0,0,0,19,66,0,75,1400000US17117956400,"Census Tract 9564,Macoupin County",17|117|956400,Illinois
2454,1138,999,949,50,34,16,0,0,0,0,0,0,0,0,0,0,8,0,25,6,100,1400000US17117956500,"Census Tract 9565,Macoupin County",17|117|956500,Illinois
2455,2196,2011,1921,90,60,25,5,0,0,14,0,0,0,0,14,0,0,0,57,0,114,1400000US17117956600,"Census Tract 9566,Macoupin County",17|117|956600,Illinois
2456,1834,1656,1532,124,102,4,9,9,0,6,6,0,0,0,0,0,0,0,14,12,146,1400000US17117956700,"Census Tract 9567,Macoupin County",17|117|956700,Illinois
2457,1233,1153,1079,74,67,1,6,0,0,9,0,0,0,0,9,0,0,2,2,2,65,1400000US17117956800,"Census Tract 9568,Macoupin County",17|117|956800,Illinois
2458,1443,1345,1254,91,81,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,98,1400000US17117956900,"Census Tract 9569,Macoupin County",17|117|956900,Illinois
2459,1482,1420,1324,96,47,27,22,0,0,4,4,0,0,0,0,0,0,4,4,19,31,1400000US17117957000,"Census Tract 9570,Macoupin County",17|117|957000,Illinois
2460,1216,1187,1105,82,82,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29,1400000US17117957100,"Census Tract 9571,Macoupin County",17|117|957100,Illinois
2461,2046,1926,1664,262,187,0,75,0,0,0,0,0,0,0,0,0,0,0,65,0,55,1400000US17117957200,"Census Tract 9572,Macoupin County",17|117|957200,Illinois
2462,1118,1055,945,110,110,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,63,1400000US17119400101,"Census Tract 4001,01,Madison County",17|119|400101,Illinois
2463,2456,2157,1788,369,353,16,0,0,0,103,103,0,0,0,0,0,0,0,0,0,196,1400000US17119400102,"Census Tract 4001,02,Madison County",17|119|400102,Illinois
2464,1140,996,872,124,98,26,0,0,0,32,32,0,0,0,0,0,0,0,0,14,98,1400000US17119400200,"Census Tract 4002,Madison County",17|119|400200,Illinois
2465,1018,972,930,42,42,0,0,0,0,10,10,0,0,0,0,0,0,0,0,0,36,1400000US17119400600,"Census Tract 4006,Madison County",17|119|400600,Illinois
2466,706,615,578,37,30,0,0,0,7,39,39,0,0,0,0,0,0,0,41,6,5,1400000US17119400700,"Census Tract 4007,Madison County",17|119|400700,Illinois
2467,886,837,742,95,95,0,0,0,0,21,13,3,0,0,5,0,0,0,0,0,28,1400000US17119400801,"Census Tract 4008,01,Madison County",17|119|400801,Illinois
2468,2429,2135,1972,163,66,50,47,0,0,25,0,0,0,25,0,22,0,0,28,0,219,1400000US17119400802,"Census Tract 4008,02,Madison County",17|119|400802,Illinois
2469,2072,1998,1660,338,262,51,0,25,0,21,21,0,0,0,0,0,0,0,13,0,40,1400000US17119400903,"Census Tract 4009,03,Madison County",17|119|400903,Illinois
2470,1413,1350,1279,71,48,23,0,0,0,44,3,41,0,0,0,0,0,0,0,0,19,1400000US17119400904,"Census Tract 4009,04,Madison County",17|119|400904,Illinois
2471,2388,2251,2066,185,185,0,0,0,0,0,0,0,0,0,0,19,0,0,34,0,84,1400000US17119400951,"Census Tract 4009,51,Madison County",17|119|400951,Illinois
2472,1545,1424,1079,345,260,85,0,0,0,12,12,0,0,0,0,0,0,0,0,0,109,1400000US17119400952,"Census Tract 4009,52,Madison County",17|119|400952,Illinois
2473,1021,940,811,129,114,8,3,0,4,35,35,0,0,0,0,0,0,0,7,0,39,1400000US17119401000,"Census Tract 4010,Madison County",17|119|401000,Illinois
2474,1271,1190,1058,132,118,14,0,0,0,30,30,0,0,0,0,0,0,0,29,22,0,1400000US17119401101,"Census Tract 4011,01,Madison County",17|119|401101,Illinois
2475,1591,1518,1483,35,34,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,72,1400000US17119401102,"Census Tract 4011,02,Madison County",17|119|401102,Illinois
2476,944,877,805,72,20,52,0,0,0,0,0,0,0,0,0,6,9,0,0,26,26,1400000US17119401200,"Census Tract 4012,Madison County",17|119|401200,Illinois
2477,2115,1896,1754,142,109,0,0,33,0,0,0,0,0,0,0,19,0,0,0,37,163,1400000US17119401300,"Census Tract 4013,Madison County",17|119|401300,Illinois
2478,1287,1132,958,174,110,28,0,36,0,80,80,0,0,0,0,7,0,0,9,4,55,1400000US17119401400,"Census Tract 4014,Madison County",17|119|401400,Illinois
2479,1252,1198,1033,165,165,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,54,1400000US17119401500,"Census Tract 4015,Madison County",17|119|401500,Illinois
2480,904,850,793,57,27,23,7,0,0,17,17,0,0,0,0,0,0,0,0,8,29,1400000US17119401701,"Census Tract 4017,01,Madison County",17|119|401701,Illinois
2481,2731,2427,2399,28,28,0,0,0,0,56,56,0,0,0,0,0,10,0,41,53,144,1400000US17119401721,"Census Tract 4017,21,Madison County",17|119|401721,Illinois
2482,1441,1344,1257,87,78,0,9,0,0,0,0,0,0,0,0,0,0,0,15,0,82,1400000US17119401722,"Census Tract 4017,22,Madison County",17|119|401722,Illinois
2483,3217,2961,2734,227,191,0,36,0,0,0,0,0,0,0,0,0,16,0,20,0,220,1400000US17119401800,"Census Tract 4018,Madison County",17|119|401800,Illinois
2484,802,780,757,23,4,19,0,0,0,0,0,0,0,0,0,0,0,0,12,0,10,1400000US17119401901,"Census Tract 4019,01,Madison County",17|119|401901,Illinois
2485,2281,2132,1981,151,119,32,0,0,0,7,7,0,0,0,0,0,4,6,14,15,103,1400000US17119401905,"Census Tract 4019,05,Madison County",17|119|401905,Illinois
2486,2009,1634,1585,49,49,0,0,0,0,18,18,0,0,0,0,0,0,0,159,0,198,1400000US17119402000,"Census Tract 4020,Madison County",17|119|402000,Illinois
2487,954,820,678,142,142,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,131,1400000US17119402100,"Census Tract 4021,Madison County",17|119|402100,Illinois
2488,1724,1529,1289,240,208,0,32,0,0,1,1,0,0,0,0,55,7,0,0,12,120,1400000US17119402200,"Census Tract 4022,Madison County",17|119|402200,Illinois
2489,917,802,703,99,99,0,0,0,0,24,17,0,7,0,0,0,7,0,1,0,83,1400000US17119402300,"Census Tract 4023,Madison County",17|119|402300,Illinois
2490,780,672,605,67,59,0,8,0,0,18,18,0,0,0,0,0,0,0,7,24,59,1400000US17119402400,"Census Tract 4024,Madison County",17|119|402400,Illinois
2491,595,481,476,5,5,0,0,0,0,5,5,0,0,0,0,0,5,0,5,0,99,1400000US17119402500,"Census Tract 4025,Madison County",17|119|402500,Illinois
2492,1177,1054,898,156,118,0,0,0,38,24,24,0,0,0,0,29,0,0,7,40,23,1400000US17119402600,"Census Tract 4026,Madison County",17|119|402600,Illinois
2493,3828,3379,3139,240,221,19,0,0,0,99,99,0,0,0,0,0,0,0,0,18,332,1400000US17119402701,"Census Tract 4027,01,Madison County",17|119|402701,Illinois
2494,3624,3159,3086,73,63,10,0,0,0,15,15,0,0,0,0,0,0,0,0,0,450,1400000US17119402721,"Census Tract 4027,21,Madison County",17|119|402721,Illinois
2495,1427,1288,1259,29,29,0,0,0,0,19,19,0,0,0,0,0,0,0,0,7,113,1400000US17119402722,"Census Tract 4027,22,Madison County",17|119|402722,Illinois
2496,1759,1662,1545,117,94,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,97,1400000US17119402801,"Census Tract 4028,01,Madison County",17|119|402801,Illinois
2497,1403,1227,1144,83,83,0,0,0,0,0,0,0,0,0,0,0,0,0,9,7,160,1400000US17119402803,"Census Tract 4028,03,Madison County",17|119|402803,Illinois
2498,1191,1128,1122,6,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,63,1400000US17119402804,"Census Tract 4028,04,Madison County",17|119|402804,Illinois
2499,2869,2590,2522,68,68,0,0,0,0,12,12,0,0,0,0,0,0,0,33,0,234,1400000US17119402805,"Census Tract 4028,05,Madison County",17|119|402805,Illinois
2500,2604,2282,2140,142,142,0,0,0,0,46,46,0,0,0,0,0,0,0,22,14,240,1400000US17119402900,"Census Tract 4029,Madison County",17|119|402900,Illinois
2501,2802,2511,2437,74,55,19,0,0,0,7,7,0,0,0,0,0,0,0,12,12,260,1400000US17119403001,"Census Tract 4030,01,Madison County",17|119|403001,Illinois
2502,3178,2661,2532,129,129,0,0,0,0,34,34,0,0,0,0,0,0,0,70,50,363,1400000US17119403002,"Census Tract 4030,02,Madison County",17|119|403002,Illinois
2503,2648,2269,2089,180,78,85,0,0,17,43,43,0,0,0,0,0,0,0,183,35,118,1400000US17119403101,"Census Tract 4031,01,Madison County",17|119|403101,Illinois
2504,4711,3691,3480,211,183,14,0,14,0,27,27,0,0,0,0,0,17,0,78,20,878,1400000US17119403121,"Census Tract 4031,21,Madison County",17|119|403121,Illinois
2505,2760,2281,2207,74,74,0,0,0,0,0,0,0,0,0,0,0,0,0,11,25,443,1400000US17119403122,"Census Tract 4031,22,Madison County",17|119|403122,Illinois
2506,2667,2414,2110,304,240,0,0,0,64,17,17,0,0,0,0,0,0,0,33,1,202,1400000US17119403200,"Census Tract 4032,Madison County",17|119|403200,Illinois
